Month,In_Out,Australian_City,International_City,Airline,Flight_Path,Stop_1,Stop_2,Stop_3,Stop_4,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Jan-19,I,Newcastle,Auckland,Virgin Australia,AKL-NTL,AKL,NTL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2288,2019,1
Jan-19,I,Perth,Auckland,Air New Zealand,AKL-PER,AKL,PER,,,New Zealand,New Zealand,New Zealand,New Zealand,0,44,12782,2019,1
Jan-19,I,Perth,Bangkok,Thai Airways International,BKK-PER,BKK,PER,,,Thailand,SE Asia,Thailand,SE Asia,0,31,9114,2019,1
Jan-19,I,Perth,Christchurch,Air New Zealand,CHC-PER,CHC,PER,,,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2439,2019,1
Jan-19,I,Perth,Denpasar,Garuda Indonesia,DPS-PER,DPS,PER,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7817,2019,1
Jan-19,I,Perth,Denpasar,Batik Air Indonesia,DPS-PER,DPS,PER,,,Indonesia,SE Asia,Indonesia,SE Asia,0,39,7020,2019,1
Jan-19,I,Perth,Denpasar,Jetstar,DPS-PER,DPS,PER,,,Indonesia,SE Asia,Indonesia,SE Asia,0,63,11586,2019,1
Jan-19,I,Perth,Denpasar,Indonesia AirAsia,DPS-PER,DPS,PER,,,Indonesia,SE Asia,Indonesia,SE Asia,0,93,16740,2019,1
Jan-19,I,Perth,Denpasar,Jetstar,SIN-DPS-PER,SIN,DPS,PER,,Indonesia,SE Asia,Singapore,SE Asia,1,30,5514,2019,1
Jan-19,I,Perth,Doha,Qatar Airways,DOH-PER,DOH,PER,,,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,1
Jan-19,I,Perth,Dubai,Emirates,DXB-PER,DXB,PER,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26294,2019,1
Jan-19,I,Perth,Guangzhou,China Southern Airlines,CAN-PER,CAN,PER,,,China,NE Asia,China,NE Asia,0,22,6207,2019,1
Jan-19,I,Perth,Hong Kong,Cathay Pacific Airways,HKG-PER,HKG,PER,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,44,11974,2019,1
Jan-19,I,Perth,Jakarta,Garuda Indonesia,JKT-PER,JKT,PER,,,Indonesia,SE Asia,Indonesia,SE Asia,0,22,3564,2019,1
Jan-19,I,Perth,Johannesburg,South African Airways,JNB-PER,JNB,PER,,,South Africa,Africa,South Africa,Africa,0,31,7823,2019,1
Jan-19,I,Perth,Kota Kinabalu,Malaysia Airlines,BKI-PER,BKI,PER,,,Malaysia,SE Asia,Malaysia,SE Asia,0,4,640,2019,1
Jan-19,I,Perth,Kuala Lumpur,AirAsia X,KUL-PER,KUL,PER,,,Malaysia,SE Asia,Malaysia,SE Asia,0,40,15080,2019,1
Jan-19,I,Perth,Kuala Lumpur,Malaysia Airlines,KUL-PER,KUL,PER,,,Malaysia,SE Asia,Malaysia,SE Asia,0,53,8480,2019,1
Jan-19,I,Perth,Kuala Lumpur,Malindo Air,KUL-PER,KUL,PER,,,Malaysia,SE Asia,Malaysia,SE Asia,0,62,10728,2019,1
Jan-19,I,Perth,London,Qantas Airways,LON-PER,LON,PER,,,UK,Europe,UK,Europe,0,2,470,2019,1
Jan-19,I,Perth,London,Qantas Airways,LON-PER-MEL,LON,PER,MEL,,UK,Europe,UK,Europe,1,28,6584,2019,1
Jan-19,I,Perth,Mauritius,Air Mauritius,MRU-PER,MRU,PER,,,Mauritius,Africa,Mauritius,Africa,0,13,3574,2019,1
Jan-19,I,Perth,Singapore,Jetstar,SIN-DPS-PER,SIN,DPS,PER,,Singapore,SE Asia,Singapore,SE Asia,1,30,5514,2019,1
Jan-19,I,Perth,Singapore,Qantas Airways,SIN-PER,SIN,PER,,,Singapore,SE Asia,Singapore,SE Asia,0,42,10141,2019,1
Jan-19,I,Perth,Singapore,Singapore Airlines,SIN-PER,SIN,PER,,,Singapore,SE Asia,Singapore,SE Asia,0,124,36518,2019,1
Jan-19,I,Perth,Singapore,Scoot Tigerair,SIN-PER,SIN,PER,,,Singapore,SE Asia,Singapore,SE Asia,0,40,14140,2019,1
Jan-19,I,Port Hedland,Denpasar,Virgin Australia,DPS-PHE,DPS,PHE,,,Indonesia,SE Asia,Indonesia,SE Asia,0,4,704,2019,1
Jan-19,I,Sydney,Abu Dhabi,Etihad Airways,AUH-SYD,AUH,SYD,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,29342,2019,1
Jan-19,I,Sydney,Apia,Virgin Australia,APW-SYD,APW,SYD,,,Western Samoa,Islands,Western Samoa,Islands,0,11,1936,2019,1
Jan-19,I,Sydney,Apia,Samoa Airways,APW-SYD,APW,SYD,,,Western Samoa,Islands,Western Samoa,Islands,0,9,1530,2019,1
Jan-19,I,Sydney,Auckland,Virgin Australia,AKL-SYD,AKL,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,81,14256,2019,1
Jan-19,I,Sydney,Auckland,Jetstar,AKL-SYD,AKL,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,32,5940,2019,1
Jan-19,I,Sydney,Auckland,Qantas Airways,AKL-SYD,AKL,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,161,33948,2019,1
Jan-19,I,Sydney,Auckland,Air New Zealand,AKL-SYD,AKL,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,177,45303,2019,1
Jan-19,I,Sydney,Auckland,LATAM Airlines,SCL-AKL-SYD,SCL,AKL,SYD,,New Zealand,New Zealand,Chile,S America,1,31,9300,2019,1
Jan-19,I,Sydney,Bangkok,Qantas Airways,BKK-SYD,BKK,SYD,,,Thailand,SE Asia,Thailand,SE Asia,0,31,8960,2019,1
Jan-19,I,Sydney,Bangkok,Thai Airways International,BKK-SYD,BKK,SYD,,,Thailand,SE Asia,Thailand,SE Asia,0,31,11625,2019,1
Jan-19,I,Sydney,Bangkok,Emirates,DXB-BKK-SYD,DXB,BKK,SYD,,Thailand,SE Asia,United Arab Emirates,Middle East,1,31,13111,2019,1
Jan-19,I,Sydney,Beijing,China Eastern Airlines,BJS-HGH-SYD,BJS,HGH,SYD,,China,NE Asia,China,NE Asia,1,13,2990,2019,1
Jan-19,I,Sydney,Beijing,China Eastern Airlines,BJS-NKG-SYD,BJS,NKG,SYD,,China,NE Asia,China,NE Asia,1,14,3220,2019,1
Jan-19,I,Sydney,Beijing,Air China,BJS-SYD,BJS,SYD,,,China,NE Asia,China,NE Asia,0,31,9548,2019,1
Jan-19,I,Sydney,Beijing,Qantas Airways,BJS-SYD,BJS,SYD,,,China,NE Asia,China,NE Asia,0,21,5284,2019,1
Jan-19,I,Sydney,Changsha,Hainan Airlines,CSX-SYD,CSX,SYD,,,China,NE Asia,China,NE Asia,0,9,2291,2019,1
Jan-19,I,Sydney,Chengdu,Air China,CTU-SYD,CTU,SYD,,,China,NE Asia,China,NE Asia,0,13,3462,2019,1
Jan-19,I,Sydney,Chongqing,Sichuan Airlines,CKG-SYD,CKG,SYD,,,China,NE Asia,China,NE Asia,0,9,2234,2019,1
Jan-19,I,Sydney,Christchurch,Virgin Australia,CHC-SYD,CHC,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3168,2019,1
Jan-19,I,Sydney,Christchurch,Jetstar,CHC-SYD,CHC,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3876,2019,1
Jan-19,I,Sydney,Christchurch,Qantas Airways,CHC-SYD,CHC,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,1
Jan-19,I,Sydney,Christchurch,Air New Zealand,CHC-SYD,CHC,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,54,8900,2019,1
Jan-19,I,Sydney,Christchurch,Emirates,CHC-SYD-DXB,CHC,SYD,DXB,,New Zealand,New Zealand,New Zealand,New Zealand,1,31,15996,2019,1
Jan-19,I,Sydney,Dallas,Qantas Airways,DFW-SYD,DFW,SYD,,,USA,N America,USA,N America,0,31,11661,2019,1
Jan-19,I,Sydney,Denpasar,Virgin Australia,DPS-SYD,DPS,SYD,,,Indonesia,SE Asia,Indonesia,SE Asia,0,43,7568,2019,1
Jan-19,I,Sydney,Denpasar,Garuda Indonesia,DPS-SYD,DPS,SYD,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7925,2019,1
Jan-19,I,Sydney,Denpasar,Jetstar,DPS-SYD,DPS,SYD,,,Indonesia,SE Asia,Indonesia,SE Asia,0,30,10050,2019,1
Jan-19,I,Sydney,Denpasar,Qantas Airways,DPS-SYD,DPS,SYD,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7652,2019,1
Jan-19,I,Sydney,Doha,Qatar Airways,DOH-SYD,DOH,SYD,,,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,1
Jan-19,I,Sydney,Doha,Qatar Airways,DOH-SYD-CBR,DOH,SYD,CBR,,Qatar,Middle East,Qatar,Middle East,1,31,10974,2019,1
Jan-19,I,Sydney,Dubai,Emirates,DXB-BKK-SYD,DXB,BKK,SYD,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,13111,2019,1
Jan-19,I,Sydney,Dubai,Emirates,DXB-SYD,DXB,SYD,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26194,2019,1
Jan-19,I,Sydney,Dubai,Emirates,DXB-SYD-CHC,DXB,SYD,CHC,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,15996,2019,1
Jan-19,I,Sydney,Fuzhou,Xiamen Airlines,FOC-SYD,FOC,SYD,,,China,NE Asia,China,NE Asia,0,14,3304,2019,1
Jan-19,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,CAN,SYD,,,China,NE Asia,China,NE Asia,0,82,30119,2019,1
Jan-19,I,Sydney,Haikou,Hainan Airlines,HAK-SYD,HAK,SYD,,,China,NE Asia,China,NE Asia,0,9,2547,2019,1
Jan-19,I,Sydney,Hangzhou,China Eastern Airlines,BJS-HGH-SYD,BJS,HGH,SYD,,China,NE Asia,China,NE Asia,1,13,2990,2019,1
Jan-19,I,Sydney,Hanoi,Vietnam Airlines,HAN-SYD,HAN,SYD,,,Vietnam,SE Asia,Vietnam,SE Asia,0,13,3562,2019,1
Jan-19,I,Sydney,Ho Chi Minh City,Jetstar,SGN-SYD,SGN,SYD,,,Vietnam,SE Asia,Vietnam,SE Asia,0,13,4355,2019,1
Jan-19,I,Sydney,Ho Chi Minh City,Vietnam Airlines,SGN-SYD,SGN,SYD,,,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8494,2019,1
Jan-19,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,HKG,SYD,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,124,39594,2019,1
Jan-19,I,Sydney,Hong Kong,Virgin Australia,HKG-SYD,HKG,SYD,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,8525,2019,1
Jan-19,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,HKG,SYD,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,61,22438,2019,1
Jan-19,I,Sydney,Honolulu,Qantas Airways,HNL-BNE-SYD,HNL,BNE,SYD,,USA,N America,USA,N America,1,1,364,2019,1
Jan-19,I,Sydney,Honolulu,Hawaiian Airlines,HNL-SYD,HNL,SYD,,,USA,N America,USA,N America,0,31,8587,2019,1
Jan-19,I,Sydney,Honolulu,Jetstar,HNL-SYD,HNL,SYD,,,USA,N America,USA,N America,0,22,7370,2019,1
Jan-19,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,HNL,SYD,,,USA,N America,USA,N America,0,21,7633,2019,1
Jan-19,I,Sydney,Houston,United Airlines,IAH-SYD,IAH,SYD,,,USA,N America,USA,N America,0,31,7812,2019,1
Jan-19,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,JKT,SYD,,,Indonesia,SE Asia,Indonesia,SE Asia,0,21,5278,2019,1
Jan-19,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,JKT,SYD,,,Indonesia,SE Asia,Indonesia,SE Asia,0,26,6782,2019,1
Jan-19,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,JNB,SYD,,,South Africa,Africa,South Africa,Africa,0,30,10895,2019,1
Jan-19,I,Sydney,Kuala Lumpur,AirAsia X,KUL-SYD,KUL,SYD,,,Malaysia,SE Asia,Malaysia,SE Asia,0,60,22620,2019,1
Jan-19,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,KUL,SYD,,,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17844,2019,1
Jan-19,I,Sydney,Kunming,China Eastern Airlines,KMG-SYD,KMG,SYD,,,China,NE Asia,China,NE Asia,0,13,3016,2019,1
Jan-19,I,Sydney,London,British Airways,LON-SIN-SYD,LON,SIN,SYD,,UK,Europe,UK,Europe,1,31,9207,2019,1
Jan-19,I,Sydney,London,Qantas Airways,LON-SIN-SYD,LON,SIN,SYD,,UK,Europe,UK,Europe,1,31,15004,2019,1
Jan-19,I,Sydney,Los Angeles,American Airlines,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,31,8804,2019,1
Jan-19,I,Sydney,Los Angeles,Virgin Australia,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,31,10509,2019,1
Jan-19,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,31,9021,2019,1
Jan-19,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,8,3872,2019,1
Jan-19,I,Sydney,Los Angeles,United Airlines,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,31,7812,2019,1
Jan-19,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,NYC,LAX,SYD,,USA,N America,USA,N America,1,30,14518,2019,1
Jan-19,I,Sydney,Manila,Cebu Pacific Air,MNL-SYD,MNL,SYD,,,Philippines,SE Asia,Philippines,SE Asia,0,31,13516,2019,1
Jan-19,I,Sydney,Manila,Philippine Airlines,MNL-SYD,MNL,SYD,,,Philippines,SE Asia,Philippines,SE Asia,0,30,9116,2019,1
Jan-19,I,Sydney,Manila,Qantas Airways,MNL-SYD,MNL,SYD,,,Philippines,SE Asia,Philippines,SE Asia,0,31,8327,2019,1
Jan-19,I,Sydney,Nadi,Virgin Australia,NAN-SYD,NAN,SYD,,,Fiji,Islands,Fiji,Islands,0,36,6633,2019,1
Jan-19,I,Sydney,Nadi,Fiji Airways,NAN-SYD,NAN,SYD,,,Fiji,Islands,Fiji,Islands,0,79,16893,2019,1
Jan-19,I,Sydney,Nadi,Jetstar,NAN-SYD,NAN,SYD,,,Fiji,Islands,Fiji,Islands,0,25,4620,2019,1
Jan-19,I,Sydney,Nanjing,China Eastern Airlines,BJS-NKG-SYD,BJS,NKG,SYD,,China,NE Asia,China,NE Asia,1,14,3220,2019,1
Jan-19,I,Sydney,New Delhi,Air India,DEL-SYD,DEL,SYD,,,India,S Asia,India,S Asia,0,22,5632,2019,1
Jan-19,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,NYC,LAX,SYD,,USA,N America,USA,N America,1,30,7079,2019,1
Jan-19,I,Sydney,Noumea,Qantas Airways,NOU-SYD,NOU,SYD,,,New Caledonia,Islands,New Caledonia,Islands,0,17,2959,2019,1
Jan-19,I,Sydney,Noumea,Air Caledonie,NOU-SYD,NOU,SYD,,,New Caledonia,Islands,New Caledonia,Islands,0,19,3879,2019,1
Jan-19,I,Sydney,Osaka,Qantas Airways,OSA-SYD,OSA,SYD,,,Japan,NE Asia,Japan,NE Asia,0,18,4870,2019,1
Jan-19,I,Sydney,Phuket,Jetstar,HKT-SYD,HKT,SYD,,,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2019,1
Jan-19,I,Sydney,Port Moresby,Air Niugini,POM-SYD,POM,SYD,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,8,1244,2019,1
Jan-19,I,Sydney,Port Vila,Air Vanuatu,VLI-SYD,VLI,SYD,,,Vanuatu,Islands,Vanuatu,Islands,0,31,5270,2019,1
Jan-19,I,Sydney,Qingdao,Beijing Capital Airlines,TAO-SYD,TAO,SYD,,,China,NE Asia,China,NE Asia,0,13,2886,2019,1
Jan-19,I,Sydney,Queenstown,Virgin Australia,ZQN-SYD,ZQN,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,29,5104,2019,1
Jan-19,I,Sydney,Queenstown,Jetstar,ZQN-SYD,ZQN,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5508,2019,1
Jan-19,I,Sydney,Queenstown,Qantas Airways,ZQN-SYD,ZQN,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,42,6421,2019,1
Jan-19,I,Sydney,Queenstown,Air New Zealand,ZQN-SYD,ZQN,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4918,2019,1
Jan-19,I,Sydney,Rarotonga,Air New Zealand,RAR-SYD,RAR,SYD,,,Cook Islands,Islands,Cook Islands,Islands,0,4,1084,2019,1
Jan-19,I,Sydney,San Francisco,Qantas Airways,SFO-SYD,SFO,SYD,,,USA,N America,USA,N America,0,30,10897,2019,1
Jan-19,I,Sydney,San Francisco,United Airlines,SFO-SYD,SFO,SYD,,,USA,N America,USA,N America,0,31,7812,2019,1
Jan-19,I,Sydney,Santiago,LATAM Airlines,SCL-AKL-SYD,SCL,AKL,SYD,,Chile,S America,Chile,S America,1,31,9300,2019,1
Jan-19,I,Sydney,Santiago,Qantas Airways,SCL-SYD,SCL,SYD,,,Chile,S America,Chile,S America,0,22,7745,2019,1
Jan-19,I,Sydney,Seoul,Korean Air,SEL-SYD,SEL,SYD,,,Korea,NE Asia,Korea,NE Asia,0,31,12617,2019,1
Jan-19,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,SEL,SYD,,,Korea,NE Asia,Korea,NE Asia,0,31,15345,2019,1
Jan-19,I,Sydney,Shanghai,Air China,SHA-SYD,SHA,SYD,,,China,NE Asia,China,NE Asia,0,13,3175,2019,1
Jan-19,I,Sydney,Shanghai,China Eastern Airlines,SHA-SYD,SHA,SYD,,,China,NE Asia,China,NE Asia,0,62,16912,2019,1
Jan-19,I,Sydney,Shanghai,Qantas Airways,SHA-SYD,SHA,SYD,,,China,NE Asia,China,NE Asia,0,31,8129,2019,1
Jan-19,I,Sydney,Shenzhen,China Southern Airlines,SZX-SYD,SZX,SYD,,,China,NE Asia,China,NE Asia,0,13,3692,2019,1
Jan-19,I,Sydney,Singapore,British Airways,LON-SIN-SYD,LON,SIN,SYD,,Singapore,SE Asia,UK,Europe,1,31,9207,2019,1
Jan-19,I,Sydney,Singapore,Qantas Airways,LON-SIN-SYD,LON,SIN,SYD,,Singapore,SE Asia,UK,Europe,1,31,15004,2019,1
Jan-19,I,Sydney,Singapore,Qantas Airways,SIN-SYD,SIN,SYD,,,Singapore,SE Asia,Singapore,SE Asia,0,44,12197,2019,1
Jan-19,I,Sydney,Singapore,Singapore Airlines,SIN-SYD,SIN,SYD,,,Singapore,SE Asia,Singapore,SE Asia,0,124,42842,2019,1
Jan-19,I,Sydney,Singapore,Scoot Tigerair,SIN-SYD,SIN,SYD,,,Singapore,SE Asia,Singapore,SE Asia,0,14,5118,2019,1
Jan-19,I,Sydney,Singapore,Singapore Airlines,SIN-SYD-CBR,SIN,SYD,CBR,,Singapore,SE Asia,Singapore,SE Asia,1,31,8184,2019,1
Jan-19,I,Sydney,Suva,Fiji Airways,SUV-SYD,SUV,SYD,,,Fiji,Islands,Fiji,Islands,0,7,854,2019,1
Jan-19,I,Sydney,Taipei,China Airlines,TPE-SYD,TPE,SYD,,,Taiwan,NE Asia,Taiwan,NE Asia,0,51,15606,2019,1
Jan-19,I,Sydney,Tianjin,Tianjin Airlines,TSN-CGO-SYD,TSN,CGO,SYD,,China,NE Asia,China,NE Asia,1,8,2016,2019,1
Jan-19,I,Sydney,Tokyo,Japan Airlines,TYO-SYD,TYO,SYD,,,Japan,NE Asia,Japan,NE Asia,0,31,6045,2019,1
Jan-19,I,Sydney,Tokyo,All Nippon Airways,TYO-SYD,TYO,SYD,,,Japan,NE Asia,Japan,NE Asia,0,31,7626,2019,1
Jan-19,I,Sydney,Tokyo,Qantas Airways,TYO-SYD,TYO,SYD,,,Japan,NE Asia,Japan,NE Asia,0,31,11240,2019,1
Jan-19,I,Sydney,Tongatapu,Virgin Australia,TBU-SYD,TBU,SYD,,,Tonga,Islands,Tonga,Islands,0,10,1760,2019,1
Jan-19,I,Sydney,Toronto,Air Canada,YYZ-YVR-SYD,YYZ,YVR,SYD,,Canada,N America,Canada,N America,1,31,9448,2019,1
Jan-19,I,Sydney,Vancouver,Qantas Airways,YVR-SYD,YVR,SYD,,,Canada,N America,Canada,N America,0,11,4003,2019,1
Jan-19,I,Sydney,Vancouver,Air Canada,YYZ-YVR-SYD,YYZ,YVR,SYD,,Canada,N America,Canada,N America,1,31,9448,2019,1
Jan-19,I,Sydney,Wellington,Virgin Australia,WLG-SYD,WLG,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,22,3872,2019,1
Jan-19,I,Sydney,Wellington,Qantas Airways,WLG-SYD,WLG,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,65,11310,2019,1
Jan-19,I,Sydney,Wellington,Air New Zealand,WLG-SYD,WLG,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,52,8544,2019,1
Jan-19,I,Sydney,Wuhan,China Eastern Airlines,XIY-WUH-SYD,XIY,WUH,SYD,,China,NE Asia,China,NE Asia,1,13,2990,2019,1
Jan-19,I,Sydney,Xiamen,Xiamen Airlines,XMN-SYD,XMN,SYD,,,China,NE Asia,China,NE Asia,0,17,4012,2019,1
Jan-19,I,Sydney,Xi'an,Hainan Airlines,XIY-SYD,XIY,SYD,,,China,NE Asia,China,NE Asia,0,9,2302,2019,1
Jan-19,I,Sydney,Xi'an,China Eastern Airlines,XIY-WUH-SYD,XIY,WUH,SYD,,China,NE Asia,China,NE Asia,1,13,2990,2019,1
Jan-19,I,Sydney,Zhengzhou,Tianjin Airlines,TSN-CGO-SYD,TSN,CGO,SYD,,China,NE Asia,China,NE Asia,1,8,2016,2019,1
Jan-19,O,Adelaide,Auckland,Air New Zealand,ADL-AKL,ADL,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,22,6864,2019,1
Jan-19,O,Adelaide,Denpasar,Jetstar,ADL-DPS,ADL,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5718,2019,1
Jan-19,O,Adelaide,Doha,Qatar Airways,ADL-DOH,ADL,DOH,,,Qatar,Middle East,Qatar,Middle East,0,31,8773,2019,1
Jan-19,O,Adelaide,Dubai,Emirates,ADL-DXB,ADL,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,11032,2019,1
Jan-19,O,Adelaide,Guangzhou,China Southern Airlines,ADL-CAN,ADL,CAN,,,China,NE Asia,China,NE Asia,0,25,7050,2019,1
Jan-19,O,Adelaide,Hong Kong,Cathay Pacific Airways,ADL-HKG,ADL,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,27,6777,2019,1
Jan-19,O,Adelaide,Kuala Lumpur,Malaysia Airlines,ADL-KUL,ADL,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,22,6380,2019,1
Jan-19,O,Adelaide,Nadi,Fiji Airways,ADL-NAN,ADL,NAN,,,Fiji,Islands,Fiji,Islands,0,8,1360,2019,1
Jan-19,O,Adelaide,Singapore,Singapore Airlines,ADL-SIN,ADL,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,40,11958,2019,1
Jan-19,O,Brisbane,Abu Dhabi,Etihad Airways,BNE-AUH,BNE,AUH,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,9269,2019,1
Jan-19,O,Brisbane,Apia,Virgin Australia,BNE-APW,BNE,APW,,,Western Samoa,Islands,Western Samoa,Islands,0,6,1056,2019,1
Jan-19,O,Brisbane,Apia,Samoa Airways,BNE-APW,BNE,APW,,,Western Samoa,Islands,Western Samoa,Islands,0,7,1190,2019,1
Jan-19,O,Brisbane,Auckland,Virgin Australia,BNE-AKL,BNE,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,68,11968,2019,1
Jan-19,O,Brisbane,Auckland,Qantas Airways,BNE-AKL,BNE,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,66,14505,2019,1
Jan-19,O,Brisbane,Auckland,Air New Zealand,BNE-AKL,BNE,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,76,19245,2019,1
Jan-19,O,Brisbane,Auckland,China Airlines,TPE-BNE-AKL,TPE,BNE,AKL,,New Zealand,New Zealand,New Zealand,New Zealand,1,31,11098,2019,1
Jan-19,O,Brisbane,Bangkok,Thai Airways International,BNE-BKK,BNE,BKK,,,Thailand,SE Asia,Thailand,SE Asia,0,17,4964,2019,1
Jan-19,O,Brisbane,Beijing,Air China,BNE-BJS,BNE,BJS,,,China,NE Asia,China,NE Asia,0,8,1896,2019,1
Jan-19,O,Brisbane,Christchurch,Virgin Australia,BNE-CHC,BNE,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,34,5984,2019,1
Jan-19,O,Brisbane,Christchurch,Qantas Airways,BNE-CHC,BNE,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5393,2019,1
Jan-19,O,Brisbane,Christchurch,Air New Zealand,BNE-CHC,BNE,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,44,7243,2019,1
Jan-19,O,Brisbane,Denpasar,Virgin Australia,BNE-DPS,BNE,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,43,7568,2019,1
Jan-19,O,Brisbane,Denpasar,Jetstar,BNE-DPS,BNE,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,10385,2019,1
Jan-19,O,Brisbane,Denpasar,Malindo Air,BNE-DPS-KUL,BNE,DPS,KUL,,Indonesia,SE Asia,Malaysia,SE Asia,1,31,5022,2019,1
Jan-19,O,Brisbane,Dubai,Emirates,BNE-DXB,BNE,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26137,2019,1
Jan-19,O,Brisbane,Dubai,Emirates,BNE-SIN-DXB,BNE,SIN,DXB,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,10974,2019,1
Jan-19,O,Brisbane,Dunedin,Virgin Australia,BNE-DUD,BNE,DUD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,16,2816,2019,1
Jan-19,O,Brisbane,Espiritu Santo,Air Vanuatu,BNE-SON,BNE,SON,,,Vanuatu,Islands,Vanuatu,Islands,0,4,680,2019,1
Jan-19,O,Brisbane,Espiritu Santo,Air Vanuatu,BNE-SON-VLI,BNE,SON,VLI,,Vanuatu,Islands,Vanuatu,Islands,1,4,680,2019,1
Jan-19,O,Brisbane,Guangzhou,China Southern Airlines,BNE-CAN,BNE,CAN,,,China,NE Asia,China,NE Asia,0,31,8835,2019,1
Jan-19,O,Brisbane,Hong Kong,Cathay Pacific Airways,BNE-HKG,BNE,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,48,12947,2019,1
Jan-19,O,Brisbane,Hong Kong,Qantas Airways,BNE-HKG,BNE,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,8318,2019,1
